custom_id,paper_id,claim_index,claim,support_level,support_refs
10.1098_rstb.2021.0508,10.1098_rstb.2021.0508,3,"Punishment and efficiency are conceptually important in the field, but efficiency comparisons (e.g., price of anarchy) are more common in computer science than in evolutionary biology.",medium,"Section 2(g): Many aspects are mostly relevant for human behaviour, calling for a closer interaction with social scientists"
10.1098_rstb.2021.0508,10.1098_rstb.2021.0508,4,"There is a need for more reproducibility, data sharing, and integration of empirical and theoretical work in evolutionary game theory.",high,Section 3(f): Reproducibility of theoretical work
10.1098_rstb.2022.0303,10.1098_rstb.2022.0303,1,Institutionally arranged punishment in public goods games enables groups to sustain high levels of cooperation and achieve much larger group sizes (higher efficiency) than groups without such institutions.,high,Results section | Figure 1 | Discussion
10.1098_rstb.2022.0303,10.1098_rstb.2022.0303,2,"As group size increases, the cost of forming consensus over institutional rules rises, which selects for the evolution of hierarchy to reduce these costs.",high,"Results section | Figure 1c, 1e | Discussion"
10.1098_rstb.2022.0303,10.1098_rstb.2022.0303,3,"Groups that invest just enough in punishment to deter defection, while allocating the rest to technology, achieve the highest efficiency and largest group size.",high,Results section | Figure 1d | Discussion
10.1098_rstb.2022.0303,10.1098_rstb.2022.0303,4,"If hierarchy cannot evolve, large groups cannot sustain cooperation and remain small and inefficient.",high,Results section | control model description | Figure 1 | Discussion
10.1098_rstb.2022.0303,10.1098_rstb.2022.0303,5,"If the political game (consensus formation) is too difficult, groups may fail to maintain cooperation-promoting institutions, leading to lower efficiency.",high,Results section | Figure 2 | Figure 3 | Discussion
10.1098_rstb.2023.0034,10.1098_rstb.2023.0034,1,"Punishment and norm enforcement are present in a wide range of societies, but their prevalence, forms, and social acceptance vary substantially across cultural and ecological contexts.",high,Section 3(a): Cross-societal regularities in studies of adults | Section 4: Cross-societal variation in norm enforcement
10.1098_rstb.2023.0034,10.1098_rstb.2023.0034,2,"Socio-ecological factors such as community size, pathogen prevalence, and subsistence type, as well as cultural factors like individualism/collectivism, honor, kinship intensity, and power distance, are associated with variation in punishment behaviors across societies, but evidence for their effects is often mixed.",high,Section 4(a): Socio-ecological factors | Section 4(b): Cultural factors | Conclusion
10.1098_rstb.2023.0034,10.1098_rstb.2023.0034,3,"Punishment can support cooperation under some conditions, but its effectiveness depends on factors such as punishment effectiveness (fee-to-fine ratio) and the absence of retaliation opportunities; in some cases, punishment can reduce welfare.",medium,Introduction | Section 3(a): Cross-societal regularities in studies of adults
10.1098_rstb.2023.0034,10.1098_rstb.2023.0034,4,"There is substantial variation in the prevalence of antisocial punishment (punishment of high contributors) across societies, as shown in public goods game experiments.",high,Section 3(a): Cross-societal regularities in studies of adults | Reference to Herrmann et al. [16]
10.1098_rstb.2023.0034,10.1098_rstb.2023.0034,5,"Existing empirical evidence on the role of socio-ecological and cultural moderators of punishment is fragmented, with different studies focusing on different variables and often yielding mixed results.",high,Conclusion | Section 4: Cross-societal variation in norm enforcement
10.1103_PhysRevE.100.052304,10.1103_PhysRevE.100.052304,1,"Punishment (especially cooperator-driven punishment in networked populations, and a mix of both in well-mixed populations) robustly increases group efficiency and suppresses defection in public goods games.",high,Abstract | Sec. III Results | Sec. IV Conclusion | Figs. 2-13
10.1103_PhysRevE.100.052304,10.1103_PhysRevE.100.052304,2,"The effect of punishment on efficiency is monotonic with respect to the synergy factor (mpcr), punishment fine, and feedback sensitivity in well-mixed populations, but in networked populations, an intermediate feedback sensitivity is optimal.",high,Sec. III.A Infinite well-mixed populations | Sec. III.B Networked populations | Figs. 2-8 | Conclusion
10.1103_PhysRevE.100.052304,10.1103_PhysRevE.100.052304,3,Cooperator-driven punishment is more effective than defector-driven punishment in networked populations for promoting cooperation and efficiency.,high,Abstract | Sec. III.B Networked populations | Figs. 6-13 | Conclusion
10.1103_PhysRevE.100.052304,10.1103_PhysRevE.100.052304,4,"Traditional cooperators (second-order free riders) can undermine the efficiency gains from punishment, especially for cooperator-driven punishment.",medium,"Sec. III.A Infinite well-mixed populations | Sec. III.B Networked populations | Figs. 4, 5, 12, 13 | Conclusion"
10.1103_PhysRevE.100.052304,10.1103_PhysRevE.100.052304,5,Network structure (network reciprocity) enhances the effectiveness of punishment in sustaining cooperation and efficiency compared to well-mixed populations.,high,Sec. III.B Networked populations | Figs. 6-13 | Conclusion
10.1103_PhysRevE.101.032305,10.1103_PhysRevE.101.032305,1,"Network structure (e.g., small-world, ring) can promote honesty in the sender-receiver game, especially for black lies and altruistic white lies, compared to well-mixed populations.",high,Abstract | Section III.A | Section IV Discussion | Figures 1-4
10.1103_PhysRevE.101.032305,10.1103_PhysRevE.101.032305,2,"For Pareto white lies, small-world networks can actually favor the evolution of lying compared to well-mixed populations.",high,Abstract | Section III.A | Section IV Discussion | Figure 5
10.1103_PhysRevE.101.032305,10.1103_PhysRevE.101.032305,3,"The sender-receiver game outcomes depend strongly on the type of lie and the specific payoff parameters, and the steady states often do not coincide with Nash equilibria.",high,Section III | Section IV Discussion
10.1103_PhysRevE.101.032305,10.1103_PhysRevE.101.032305,4,"The study does not include punishment or reward mechanisms, but suggests that these could promote honesty, as they do for cooperation in other games.",medium,"Section IV Discussion, paragraph on limitations"
10.1103_PhysRevE.101.062419,10.1103_PhysRevE.101.062419,1,"Consensual punishment can facilitate cooperation such that the population can evolve to full cooperation, increasing average payoffs.",high,Abstract | Section III.A | Figure 2 | Conclusions
10.1103_PhysRevE.101.062419,10.1103_PhysRevE.101.062419,2,Whether consensual punishment is more effective than autonomous punishment in promoting cooperation and efficiency depends critically on the consensus threshold and the willingness of cooperators to punish.,high,Abstract | Section III.B | Figure 5 | Table II | Conclusions
10.1103_PhysRevE.101.062419,10.1103_PhysRevE.101.062419,3,"A lower consensus threshold for punishment (i.e., punishment can be executed with fewer votes) is more beneficial for cooperation and efficiency.",high,Section III.A | Figure 2 | Figure 5 | Conclusions
10.1103_PhysRevE.101.062419,10.1103_PhysRevE.101.062419,4,"Increasing the cost of punishment or the group size makes autonomous punishment more effective relative to consensual punishment, while increasing the fine or the marginal per-capita return favors consensual punishment.",medium,Section III.B | Table II
10.1103_PhysRevE.101.062419,10.1103_PhysRevE.101.062419,5,Both peer and shared punishment mechanisms yield qualitatively similar results in terms of promoting cooperation and efficiency.,medium,Section III.B | Appendix C
10.1103_PhysRevE.102.042409,10.1103_PhysRevE.102.042409,1,"Coevolution of cooperation and language allows cooperators to form a common language, recognize each other, and selectively cooperate, thereby maintaining high levels of cooperation and excluding defectors.",high,Abstract | Section III. RESULTS | Section IV. DISCUSSION | Appendix A.4
10.1103_PhysRevE.102.042409,10.1103_PhysRevE.102.042409,2,"Network (spatial) structure facilitates the emergence and maintenance of both cooperation and a common language, compared to well-mixed populations.",high,Section III. RESULTS | Figure 1 | Figure 2 | Appendix B | Appendix D
10.1103_PhysRevE.102.042409,10.1103_PhysRevE.102.042409,3,There exists an optimal population size for the evolution of cooperation and language in well-mixed populations; too small or too large populations hinder cooperation.,high,Section III. RESULTS | Appendix C | Figure 4
10.1103_PhysRevE.102.042409,10.1103_PhysRevE.102.042409,4,The model does not require direct benefits from communication for language to evolve; language can evolve as a collective identity that enables cooperation.,medium,Section IV. DISCUSSION
10.1103_PhysRevE.102.052414,10.1103_PhysRevE.102.052414,1,"Punishment mechanisms, when enabled in public goods games, can make cooperation more advantageous than defection, increasing group efficiency as measured by expected payoffs and stationary abundance.",high,Abstract | Section III | Figure 3 | Figure 4 | Section VI (Conclusions)
10.1103_PhysRevE.102.052414,10.1103_PhysRevE.102.052414,2,"The effectiveness of punishment in promoting cooperation and efficiency depends on the willingness to punish (PFPD), the willingness to comply with collective decisions (PFCE), and the consensus threshold (T) for implementing punishment.",high,"Section III | Section IV | Section V | Figures 4, 5, 6, 7 | Table II"
10.1103_PhysRevE.102.052414,10.1103_PhysRevE.102.052414,3,Lower consensus thresholds (T) and higher willingness to punish (PFPD) make punishment more effective at promoting cooperation and increasing efficiency.,high,Section III.A | Figure 4 | Section VI (Conclusions)
10.1103_PhysRevE.102.052414,10.1103_PhysRevE.102.052414,4,"The effect of conformity (PFCE) on cooperation and efficiency is context-dependent: at low consensus thresholds, higher conformity increases cooperation, but at high thresholds, lower conformity can be more beneficial.",high,Section III.B | Section IV | Figure 5 | Figure 6 | Table II
10.1103_PhysRevE.102.052414,10.1103_PhysRevE.102.052414,5,"Consensual (collective) punishment can be more effective than autonomous (individual) punishment in promoting cooperation and efficiency, especially when consensus is easy to reach and willingness to punish is high.",high,Section V | Figure 7 | Section VI (Conclusions)
