custom_id,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type,dimension_contextual_or_better_count,dimension_informative_direct_count
10.1371_journal.pone.0020474,theory,N/A,N/A,close,exact,close,non_payoff_behavior,8,8
10.1371_journal.pone.0023019,theory,N/A,N/A,exact,adjacent,close,non_payoff_behavior,4,3
10.1371_journal.pone.0026008,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1371_journal.pone.0026652,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,2
10.1371_journal.pone.0034051,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1371_journal.pone.0035287,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1371_journal.pone.0040325,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,12,12
10.1371_journal.pone.0044432,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,5
10.1371_journal.pone.0045093,empirical,experimental,lab_experiment,exact,exact,close,mixed,10,10
10.1371_journal.pone.0045662,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1371_journal.pone.0045998,empirical,observational,N/A,adjacent,close,adjacent,non_payoff_behavior,3,0
10.1371_journal.pone.0054308,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,7,7
10.1371_journal.pone.0057378,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1371_journal.pone.0059894,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1371_journal.pone.0061458,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1371_journal.pone.0064677,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,9,8
10.1371_journal.pone.0064941,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1371_journal.pone.0068423,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,4,2
10.1371_journal.pone.0069871,empirical,experimental,lab_experiment,close,exact,exact,mixed,12,12
10.1371_journal.pone.0076063,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,4
10.1371_journal.pone.0077041,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1371_journal.pone.0083225,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,1,0
10.1371_journal.pone.0085531,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1371_journal.pone.0085691,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1371_journal.pone.0092336,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1371_journal.pone.0095742,theory,N/A,N/A,adjacent,adjacent,close,efficiency_or_payoff,6,4
10.1371_journal.pone.0104207,theory,N/A,N/A,adjacent,exact,close,mixed,5,2
10.1371_journal.pone.0105126,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.1371_journal.pone.0108423,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,9,9
10.1371_journal.pone.0114976,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1371_journal.pone.0117183,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1371_journal.pone.0120394,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1371_journal.pone.0124513,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,9,7
10.1371_journal.pone.0124561,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,7
10.1371_journal.pone.0125193,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1371_journal.pone.0154321,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,7,7
10.1371_journal.pone.0155414,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1371_journal.pone.0155773,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1371_journal.pone.0158940,empirical,experimental,field_experiment,close,adjacent,adjacent,non_payoff_behavior,10,10
10.1371_journal.pone.0159769,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1371_journal.pone.0166101,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1371_journal.pone.0166437,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,6,3
10.1371_journal.pone.0175687,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,2
10.1371_journal.pone.0188503,empirical,experimental,lab_experiment,close,exact,exact,mixed,11,11
10.1371_journal.pone.0196524,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,3,3
10.1371_journal.pone.0200965,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,4,0
10.1371_journal.pone.0202878,empirical,experimental,lab_experiment,close,exact,exact,mixed,9,9
10.1371_journal.pone.0205420,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1371_journal.pone.0207937,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,6,6
10.1371_journal.pone.0208129,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1371_journal.pone.0222724,empirical,experimental,lab_experiment,exact,exact,exact,mixed,11,11
10.1371_journal.pone.0227360,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1371_journal.pone.0229510,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1371_journal.pone.0236544,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,13,13
10.1371_journal.pone.0240324,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1371_journal.pone.0244592,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1371_journal.pone.0248599,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1371_journal.pone.0249339,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1371_journal.pone.0253344,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,6
10.1371_journal.pone.0254860,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,7
10.1371_journal.pone.0263028,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1371_journal.pone.0267153,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1371_journal.pone.0267251,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1371_journal.pone.0268019,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1371_journal.pone.0273014,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,13,13
10.1371_journal.pone.0275383,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1371_journal.pone.0282112,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1371_journal.pone.0282434,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,0
10.1371_journal.pone.0289333,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,4,3
10.1371_journal.pone.0294920,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,6,5
10.1371_journal.pone.0307832,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,9,9
10.1371_journal.pone.0311612,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.1371_journal.pone.0329742,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,2,1
10.1515_amcs-2015-0054,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,10,10
10.1515_bejeap-2013-0110,empirical,experimental,lab_experiment,adjacent,close,exact,efficiency_or_payoff,12,12
10.1515_bejte-2017-0157,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,7
10.1515_bejte-2019-0057,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1515_bejte-2024-0043,empirical,experimental,lab_experiment,close,adjacent,close,non_payoff_behavior,6,6
10.1515_opphil-2019-0014,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.15195_v6.a14,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1523_jneurosci.0595-16.2016,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1523_jneurosci.1642-12.2013,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1523_jneurosci.2303-21.2022,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1523_jneurosci.2761-12.2013,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.15244_pjoes_186441,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1525_sop.2004.47.1.109,theory,N/A,N/A,close,exact,close,non_payoff_behavior,9,3
10.1561_102.00000099,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,9,9
10.1561_105.00000200_app,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1628_0932456042776140,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1628_093245607780181919,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,6,6
10.1628_093245607780182008,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1628_093245607783242981,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,0
10.1628_093245610791343003,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.1628_093245616x14500948554072,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1628_093245616x14500948554117,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,10,0
10.1628_jite-2020-0050,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.18564_jasss.1568,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.18564_jasss.1805,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,8,8
10.18564_jasss.2090,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.18564_jasss.2647,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,5,5
10.18564_jasss.2759,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.18564_jasss.3058,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,9,8
10.18564_jasss.3166,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,8
10.18564_jasss.3336,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,6,6
10.18564_jasss.5194,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.2147_prbm.S370155,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.21638_spbu18.2021.303,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,6,6
10.2307_1964229,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,10,10
10.2307_2095953,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,9,6
10.2307_2297904,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,9,9
10.2307_2297925,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,3
10.2307_2667052,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,8,7
10.2307_2669365,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.2307_2786703,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,12,12
10.2307_2786874,theory,N/A,N/A,adjacent,adjacent,adjacent,N/R,2,0
10.2307_2938286,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,8,8
10.2307_3005886,empirical,experimental,lab_experiment,exact,close,adjacent,non_payoff_behavior,8,7
10.2753_mis0742-1222310208,empirical,experimental,lab_experiment,close,adjacent,close,mixed,7,7
10.3197_096327105774462683,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,7,0
10.3200_socp.148.5.609-630,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,5
10.3233_jifs-230775,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.3233_jifs-232322,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,4
10.32872_spb.11607,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,9,9
10.3389_fevo.2014.00041,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,10,10
10.3389_fnbeh.2014.00248,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,9,9
10.3389_fnbeh.2015.00107,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.3389_fnbeh.2016.00053,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.3389_fnbeh.2016.00180,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.3389_fnhum.2013.00252,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.3389_fnhum.2018.00265,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.3389_fnhum.2022.967090,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,3,0
10.3389_fnins.2015.00026,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,2,0
10.3389_fnins.2019.01160,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,11,11
10.3389_fnsys.2022.765720,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.3389_fphy.2018.00156,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,4,4
10.3389_fphy.2020.00058,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.3389_fpsyg.2015.00729,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,9,9
10.3389_fpsyg.2016.00799,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,0
10.3389_fpsyg.2017.01990,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,10,0
10.3389_fpsyg.2018.00859,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,1,0
10.3389_fpsyg.2018.01865,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,8,8
10.3389_fpsyg.2019.00651,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.3389_fpsyg.2019.01374,empirical,experimental,other_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,1
10.3389_fpsyg.2019.02956,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,9,9
10.3389_fpsyg.2021.681664,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.3389_fpsyg.2022.794953,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,11,11
10.3389_fpsyg.2022.816168,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.3389_fpsyg.2025.1465057,empirical,observational,N/A,close,close,adjacent,non_payoff_behavior,5,0
10.3389_fpsyt.2023.1131769,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,5
10.3389_fpubh.2022.881330,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.3389_fpubh.2024.1373747,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,4
10.3390_brainsci11030317,empirical,experimental,lab_experiment,exact,close,adjacent,non_payoff_behavior,14,14
10.3390_bs13060456,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.3390_bs14010039,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.3390_bs14070519,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,6,6
10.3390_bs14070601,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.3390_bs14080638,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.3390_buildings12010019,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,3
10.3390_e22020199,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,4,4
10.3390_e24091289,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,4,4
10.3390_g10010010,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,7,7
10.3390_g10010011,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.3390_g10010012,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.3390_g11010005,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,8,8
10.3390_g11030027,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,7,0
10.3390_g11040045,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,7
10.3390_g11040061,empirical,experimental,lab_experiment,exact,adjacent,adjacent,non_payoff_behavior,7,7
10.3390_g12010017,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.3390_g12010025,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,9,9
10.3390_g12020041,theory,N/A,N/A,close,exact,close,non_payoff_behavior,7,7
10.3390_g12020050,empirical,experimental,lab_experiment,close,exact,exact,mixed,10,10
10.3390_g12030063,empirical,experimental,lab_experiment,exact,exact,exact,mixed,10,10
10.3390_g14030042,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,4
10.3390_g14050065,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,9,9
10.3390_g15030016,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,4
10.3390_math10152823,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.3390_math12243919,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,9,9
10.3390_su10124585,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,2
10.3390_su12198175,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,7,7
10.3390_su141912785,empirical,experimental,lab_experiment,adjacent,close,exact,efficiency_or_payoff,10,8
10.3390_su141912809,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,9,9
10.3390_su151410997,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.3390_w16223166,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,4
10.34768_amcs-2021-0011,theory,N/A,N/A,adjacent,close,exact,efficiency_or_payoff,5,5
10.3763_cpol.2010.0106,empirical,experimental,lab_experiment,close,close,adjacent,non_payoff_behavior,7,7
10.3846_16111699.2017.1334228,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,2,0
10.3934_jdg.2024013,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,8,7
10.3934_math.20241583,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,1,1
10.3934_math.2024452,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,2
10.3934_mbe.2023233,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,3,3
10.3938_jkps.72.480,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,3,3
10.3982_te2063,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,10,8
10.3982_te2404,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,6
